box_id,sku,product_name,quantity,unit,category,weight,received_date
BOX-Rack-D2-L2-P1,SKU-2002,Blender,22,each,Home Goods,6.2,2026-01-14
BOX-Rack-D2-L2-P1,SKU-1004,Wireless Mouse,86,each,Electronics,0.3,2026-01-11
BOX-Rack-D2-L2-P2,SKU-2001,Coffee Maker,14,each,Home Goods,8.5,2025-12-22
BOX-Rack-D2-L2-P2,SKU-2003,Toaster,17,each,Home Goods,4.5,2025-12-30
BOX-Rack-D2-L2-P3,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-01-15
BOX-Rack-D2-L3-P1,SKU-1008,Headphones,39,each,Electronics,0.6,2025-12-31
BOX-Rack-D2-L3-P1,SKU-1006,Monitor 24inch,10,each,Electronics,12,2026-01-01
BOX-Rack-D2-L3-P2,SKU-1004,Wireless Mouse,84,each,Electronics,0.3,2025-12-31
BOX-Rack-D2-L3-P2,SKU-1003,Smartphone,25,each,Electronics,0.4,2026-01-22
BOX-Rack-D2-L3-P3,SKU-2006,Kitchen Knife Set,21,set,Home Goods,4.8,2026-01-22
BOX-Rack-D2-L3-P3,SKU-1006,Monitor 24inch,26,each,Electronics,12,2026-02-05
BOX-Rack-D3-L1-P1,SKU-1010,Power Bank,63,each,Electronics,0.9,2025-12-22
BOX-Rack-D3-L1-P2,SKU-2006,Kitchen Knife Set,17,set,Home Goods,4.8,2026-01-02
BOX-Rack-D3-L1-P3,SKU-1010,Power Bank,75,each,Electronics,0.9,2026-02-01
BOX-Rack-D3-L1-P3,SKU-2001,Coffee Maker,29,each,Home Goods,8.5,2026-01-20
BOX-Rack-D3-L2-P1,SKU-2010,Table Lamp,37,each,Home Goods,5.5,2026-01-17
BOX-Rack-D3-L2-P2,SKU-2006,Kitchen Knife Set,27,set,Home Goods,4.8,2026-01-23
BOX-Rack-D3-L2-P2,SKU-1010,Power Bank,97,each,Electronics,0.9,2026-01-20
BOX-Rack-D3-L2-P3,SKU-1005,Keyboard,54,each,Electronics,1.8,2026-02-16
BOX-Rack-D3-L3-P1,SKU-2006,Kitchen Knife Set,13,set,Home Goods,4.8,2026-01-02
BOX-Rack-D3-L3-P2,SKU-1005,Keyboard,55,each,Electronics,1.8,2025-12-29
BOX-Rack-D3-L3-P3,SKU-1004,Wireless Mouse,82,each,Electronics,0.3,2026-02-04
BOX-Rack-D4-L1-P1,SKU-2005,Throw Pillows 4pk,29,pack,Home Goods,3.2,2026-01-10
BOX-Rack-D4-L1-P2,SKU-1001,Laptop Computer,20,each,Electronics,5.5,2026-02-10
BOX-Rack-D4-L1-P2,SKU-1007,USB Cable Pack,109,pack,Electronics,0.2,2026-01-04
BOX-Rack-D4-L1-P3,SKU-1003,Smartphone,49,each,Electronics,0.4,2026-02-19
BOX-Rack-D4-L1-P3,SKU-1007,USB Cable Pack,117,pack,Electronics,0.2,2026-01-12
BOX-Rack-D4-L2-P1,SKU-1010,Power Bank,39,each,Electronics,0.9,2025-12-28
BOX-Rack-D4-L2-P2,SKU-2005,Throw Pillows 4pk,45,pack,Home Goods,3.2,2026-01-02
BOX-Rack-D4-L2-P3,SKU-2007,Cookware Set,23,set,Home Goods,15,2026-01-31
BOX-Rack-D4-L3-P1,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2026-01-31
BOX-Rack-D4-L3-P1,SKU-1002,Tablet Device,37,each,Electronics,1.2,2026-01-18
BOX-Rack-D4-L3-P2,SKU-1005,Keyboard,24,each,Electronics,1.8,2026-02-13
BOX-Rack-D4-L3-P2,SKU-2002,Blender,34,each,Home Goods,6.2,2026-01-18
BOX-Rack-D4-L3-P3,SKU-1004,Wireless Mouse,63,each,Electronics,0.3,2026-02-09
BOX-Rack-D5-L1-P1,SKU-2004,Bedding Set Queen,12,set,Home Goods,7,2026-01-05
BOX-Rack-D5-L1-P2,SKU-1007,USB Cable Pack,74,pack,Electronics,0.2,2026-01-06
BOX-Rack-D5-L1-P3,SKU-1001,Laptop Computer,20,each,Electronics,5.5,2026-02-18
BOX-Rack-D5-L2-P1,SKU-1008,Headphones,87,each,Electronics,0.6,2025-12-31
BOX-Rack-D5-L2-P1,SKU-2003,Toaster,32,each,Home Goods,4.5,2026-02-18
BOX-Rack-D5-L2-P2,SKU-2004,Bedding Set Queen,15,set,Home Goods,7,2025-12-23
BOX-Rack-D5-L2-P2,SKU-1007,USB Cable Pack,53,pack,Electronics,0.2,2026-01-26
BOX-Rack-D5-L2-P3,SKU-1007,USB Cable Pack,81,pack,Electronics,0.2,2026-02-07
BOX-Rack-D5-L3-P1,SKU-1004,Wireless Mouse,74,each,Electronics,0.3,2026-01-18
BOX-Rack-D5-L3-P2,SKU-1008,Headphones,80,each,Electronics,0.6,2026-01-23
BOX-Rack-D5-L3-P3,SKU-1003,Smartphone,40,each,Electronics,0.4,2026-01-22
BOX-Rack-D6-L1-P1,SKU-1002,Tablet Device,22,each,Electronics,1.2,2025-12-24
BOX-Rack-D6-L1-P1,SKU-1007,USB Cable Pack,45,pack,Electronics,0.2,2026-01-03
BOX-Rack-D6-L1-P2,SKU-2008,Dinner Plates 12pk,42,pack,Home Goods,8,2026-02-09
BOX-Rack-D6-L1-P2,SKU-2006,Kitchen Knife Set,22,set,Home Goods,4.8,2026-01-15
BOX-Rack-D6-L1-P3,SKU-1008,Headphones,46,each,Electronics,0.6,2026-01-09
BOX-Rack-D6-L2-P1,SKU-1005,Keyboard,34,each,Electronics,1.8,2026-01-18
BOX-Rack-D6-L2-P1,SKU-2004,Bedding Set Queen,19,set,Home Goods,7,2026-01-21
BOX-Rack-D6-L2-P2,SKU-2003,Toaster,43,each,Home Goods,4.5,2026-01-02
BOX-Rack-D6-L2-P2,SKU-1004,Wireless Mouse,79,each,Electronics,0.3,2026-02-08
BOX-Rack-D6-L2-P3,SKU-2010,Table Lamp,23,each,Home Goods,5.5,2026-02-16
BOX-Rack-D6-L3-P1,SKU-1006,Monitor 24inch,25,each,Electronics,12,2025-12-23
BOX-Rack-D6-L3-P2,SKU-2003,Toaster,20,each,Home Goods,4.5,2026-02-15
BOX-Rack-D6-L3-P2,SKU-2005,Throw Pillows 4pk,24,pack,Home Goods,3.2,2025-12-22
BOX-Rack-D6-L3-P3,SKU-2001,Coffee Maker,16,each,Home Goods,8.5,2026-01-15
BOX-Rack-D6-L3-P3,SKU-2004,Bedding Set Queen,19,set,Home Goods,7,2026-02-12
BOX-Rack-E1-L1-P1,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2025-12-29
BOX-Rack-E1-L1-P1,SKU-1007,USB Cable Pack,51,pack,Electronics,0.2,2026-01-26
BOX-Rack-E1-L1-P2,SKU-1005,Keyboard,39,each,Electronics,1.8,2026-02-12
BOX-Rack-E1-L1-P2,SKU-2001,Coffee Maker,23,each,Home Goods,8.5,2026-02-14
BOX-Rack-E1-L1-P3,SKU-1009,Webcam HD,33,each,Electronics,0.8,2026-01-08
BOX-Rack-E1-L1-P3,SKU-2004,Bedding Set Queen,7,set,Home Goods,7,2026-01-12
BOX-Rack-E1-L2-P1,SKU-2004,Bedding Set Queen,8,set,Home Goods,7,2025-12-27
BOX-Rack-E1-L2-P1,SKU-2010,Table Lamp,39,each,Home Goods,5.5,2026-01-14
BOX-Rack-E1-L2-P2,SKU-1007,USB Cable Pack,125,pack,Electronics,0.2,2026-02-05
BOX-Rack-E1-L2-P3,SKU-2004,Bedding Set Queen,10,set,Home Goods,7,2026-01-02
BOX-Rack-E1-L3-P1,SKU-2006,Kitchen Knife Set,23,set,Home Goods,4.8,2026-02-01
BOX-Rack-E1-L3-P2,SKU-2003,Toaster,28,each,Home Goods,4.5,2026-02-17
BOX-Rack-E1-L3-P3,SKU-2001,Coffee Maker,24,each,Home Goods,8.5,2026-01-07
BOX-Rack-E1-L3-P3,SKU-2003,Toaster,24,each,Home Goods,4.5,2026-01-14
BOX-Rack-E2-L1-P1,SKU-2007,Cookware Set,13,set,Home Goods,15,2025-12-24
BOX-Rack-E2-L1-P1,SKU-2002,Blender,25,each,Home Goods,6.2,2026-02-10
BOX-Rack-E2-L1-P2,SKU-1010,Power Bank,69,each,Electronics,0.9,2026-01-08
BOX-Rack-E2-L1-P3,SKU-1002,Tablet Device,30,each,Electronics,1.2,2026-01-14
BOX-Rack-E2-L1-P3,SKU-1004,Wireless Mouse,37,each,Electronics,0.3,2026-02-13
BOX-Rack-E2-L2-P1,SKU-1002,Tablet Device,19,each,Electronics,1.2,2026-01-19
BOX-Rack-E2-L2-P1,SKU-2009,Wall Clock,24,each,Home Goods,2.5,2026-02-10
BOX-Rack-E2-L2-P2,SKU-1001,Laptop Computer,13,each,Electronics,5.5,2026-01-22
BOX-Rack-E2-L2-P2,SKU-1007,USB Cable Pack,97,pack,Electronics,0.2,2026-02-18
BOX-Rack-E2-L2-P3,SKU-1004,Wireless Mouse,63,each,Electronics,0.3,2026-02-19
BOX-Rack-E2-L3-P1,SKU-1003,Smartphone,19,each,Electronics,0.4,2026-01-11
BOX-Rack-E2-L3-P1,SKU-1006,Monitor 24inch,21,each,Electronics,12,2026-02-13
BOX-Rack-E2-L3-P2,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-01-08
BOX-Rack-E2-L3-P2,SKU-2006,Kitchen Knife Set,21,set,Home Goods,4.8,2026-02-09
BOX-Rack-E2-L3-P3,SKU-2007,Cookware Set,19,set,Home Goods,15,2025-12-24
BOX-Rack-E2-L3-P3,SKU-1009,Webcam HD,37,each,Electronics,0.8,2026-02-06
BOX-Rack-E3-L1-P1,SKU-1006,Monitor 24inch,12,each,Electronics,12,2026-02-19
BOX-Rack-E3-L1-P2,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-02-09
BOX-Rack-E3-L1-P2,SKU-2005,Throw Pillows 4pk,38,pack,Home Goods,3.2,2026-02-06
BOX-Rack-E3-L1-P3,SKU-2005,Throw Pillows 4pk,57,pack,Home Goods,3.2,2026-02-11
BOX-Rack-E3-L2-P1,SKU-2006,Kitchen Knife Set,13,set,Home Goods,4.8,2026-01-15
BOX-Rack-E3-L2-P1,SKU-2003,Toaster,31,each,Home Goods,4.5,2026-01-11
BOX-Rack-E3-L2-P2,SKU-2003,Toaster,29,each,Home Goods,4.5,2025-12-29
BOX-Rack-E3-L2-P3,SKU-2005,Throw Pillows 4pk,18,pack,Home Goods,3.2,2026-01-15
BOX-Rack-E3-L2-P3,SKU-2003,Toaster,33,each,Home Goods,4.5,2026-01-22
BOX-Rack-E3-L3-P1,SKU-2010,Table Lamp,19,each,Home Goods,5.5,2025-12-31
BOX-Rack-E3-L3-P2,SKU-1008,Headphones,34,each,Electronics,0.6,2025-12-31
BOX-Rack-E3-L3-P3,SKU-2008,Dinner Plates 12pk,30,pack,Home Goods,8,2026-01-10
BOX-Rack-E3-L3-P3,SKU-1003,Smartphone,45,each,Electronics,0.4,2026-01-02
BOX-Rack-E4-L1-P1,SKU-1006,Monitor 24inch,26,each,Electronics,12,2026-02-19
BOX-Rack-E4-L1-P1,SKU-2003,Toaster,29,each,Home Goods,4.5,2026-02-04
BOX-Rack-E4-L1-P2,SKU-1004,Wireless Mouse,69,each,Electronics,0.3,2026-01-10
BOX-Rack-E4-L1-P2,SKU-1005,Keyboard,52,each,Electronics,1.8,2026-01-07
BOX-Rack-E4-L1-P3,SKU-2006,Kitchen Knife Set,9,set,Home Goods,4.8,2026-02-07
BOX-Rack-E4-L1-P3,SKU-1009,Webcam HD,32,each,Electronics,0.8,2026-01-15
BOX-Rack-E4-L2-P1,SKU-2004,Bedding Set Queen,12,set,Home Goods,7,2026-01-06
BOX-Rack-E4-L2-P1,SKU-1001,Laptop Computer,11,each,Electronics,5.5,2026-01-18
BOX-Rack-E4-L2-P2,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2026-01-27
BOX-Rack-E4-L2-P3,SKU-1006,Monitor 24inch,16,each,Electronics,12,2026-01-26
BOX-Rack-E4-L3-P1,SKU-2006,Kitchen Knife Set,15,set,Home Goods,4.8,2025-12-24
BOX-Rack-E4-L3-P2,SKU-1004,Wireless Mouse,59,each,Electronics,0.3,2026-01-11
BOX-Rack-E4-L3-P2,SKU-1008,Headphones,67,each,Electronics,0.6,2026-01-29
BOX-Rack-E4-L3-P3,SKU-1010,Power Bank,103,each,Electronics,0.9,2026-02-04
BOX-Rack-E5-L1-P1,SKU-2003,Toaster,41,each,Home Goods,4.5,2026-02-03
BOX-Rack-E5-L1-P2,SKU-1005,Keyboard,39,each,Electronics,1.8,2026-01-30
BOX-Rack-E5-L1-P2,SKU-1006,Monitor 24inch,10,each,Electronics,12,2026-02-03
BOX-Rack-E5-L1-P3,SKU-1001,Laptop Computer,21,each,Electronics,5.5,2026-01-11
BOX-Rack-E5-L1-P3,SKU-2008,Dinner Plates 12pk,32,pack,Home Goods,8,2026-01-15
BOX-Rack-E5-L2-P1,SKU-1002,Tablet Device,38,each,Electronics,1.2,2026-01-30
BOX-Rack-E5-L2-P1,SKU-2009,Wall Clock,55,each,Home Goods,2.5,2026-01-11
BOX-Rack-E5-L2-P2,SKU-1003,Smartphone,56,each,Electronics,0.4,2026-01-05
BOX-Rack-E5-L2-P2,SKU-1008,Headphones,76,each,Electronics,0.6,2026-02-14
BOX-Rack-E5-L2-P3,SKU-1001,Laptop Computer,10,each,Electronics,5.5,2026-02-12
BOX-Rack-E5-L2-P3,SKU-1002,Tablet Device,15,each,Electronics,1.2,2026-01-04
BOX-Rack-E5-L3-P1,SKU-1009,Webcam HD,18,each,Electronics,0.8,2025-12-28
BOX-Rack-E5-L3-P1,SKU-2010,Table Lamp,39,each,Home Goods,5.5,2026-01-03
BOX-Rack-E5-L3-P2,SKU-1001,Laptop Computer,20,each,Electronics,5.5,2026-02-19
BOX-Rack-E5-L3-P2,SKU-1007,USB Cable Pack,147,pack,Electronics,0.2,2026-01-10
BOX-Rack-E5-L3-P3,SKU-1001,Laptop Computer,8,each,Electronics,5.5,2026-01-10
BOX-Rack-E5-L3-P3,SKU-2008,Dinner Plates 12pk,32,pack,Home Goods,8,2026-01-05
BOX-Rack-E6-L1-P1,SKU-1008,Headphones,40,each,Electronics,0.6,2026-01-11
BOX-Rack-E6-L1-P1,SKU-2003,Toaster,41,each,Home Goods,4.5,2026-02-01
BOX-Rack-E6-L1-P2,SKU-1009,Webcam HD,38,each,Electronics,0.8,2026-01-13
BOX-Rack-E6-L1-P2,SKU-1001,Laptop Computer,19,each,Electronics,5.5,2026-01-01
BOX-Rack-E6-L1-P3,SKU-1001,Laptop Computer,15,each,Electronics,5.5,2026-02-17
BOX-Rack-E6-L2-P1,SKU-1001,Laptop Computer,24,each,Electronics,5.5,2026-02-09
BOX-Rack-E6-L2-P1,SKU-1006,Monitor 24inch,11,each,Electronics,12,2026-01-14
BOX-Rack-E6-L2-P2,SKU-2010,Table Lamp,24,each,Home Goods,5.5,2026-01-03
BOX-Rack-E6-L2-P3,SKU-2004,Bedding Set Queen,18,set,Home Goods,7,2026-01-02
BOX-Rack-E6-L3-P1,SKU-1008,Headphones,84,each,Electronics,0.6,2026-02-19
BOX-Rack-E6-L3-P1,SKU-1001,Laptop Computer,23,each,Electronics,5.5,2025-12-27
BOX-Rack-E6-L3-P2,SKU-2006,Kitchen Knife Set,10,set,Home Goods,4.8,2025-12-28
BOX-Rack-E6-L3-P3,SKU-2005,Throw Pillows 4pk,26,pack,Home Goods,3.2,2026-02-04
BOX-Rack-F1-L1-P1,SKU-1001,Laptop Computer,16,each,Electronics,5.5,2026-02-09
BOX-Rack-F1-L1-P2,SKU-2006,Kitchen Knife Set,15,set,Home Goods,4.8,2026-01-16
BOX-Rack-F1-L1-P3,SKU-1006,Monitor 24inch,9,each,Electronics,12,2026-02-02
BOX-Rack-F1-L2-P1,SKU-2006,Kitchen Knife Set,13,set,Home Goods,4.8,2026-02-08
BOX-Rack-F1-L2-P2,SKU-1004,Wireless Mouse,55,each,Electronics,0.3,2026-01-25
BOX-Rack-F1-L2-P2,SKU-2006,Kitchen Knife Set,28,set,Home Goods,4.8,2026-01-16
BOX-Rack-F1-L2-P3,SKU-1001,Laptop Computer,21,each,Electronics,5.5,2026-01-29
BOX-Rack-F1-L3-P1,SKU-2006,Kitchen Knife Set,12,set,Home Goods,4.8,2026-01-09
BOX-Rack-F1-L3-P2,SKU-2001,Coffee Maker,17,each,Home Goods,8.5,2026-01-15
BOX-Rack-F1-L3-P2,SKU-2006,Kitchen Knife Set,23,set,Home Goods,4.8,2026-02-12
BOX-Rack-F1-L3-P3,SKU-2007,Cookware Set,22,set,Home Goods,15,2026-02-18
BOX-Rack-F1-L3-P3,SKU-2010,Table Lamp,30,each,Home Goods,5.5,2026-01-03
BOX-Rack-F2-L1-P1,SKU-2008,Dinner Plates 12pk,31,pack,Home Goods,8,2026-01-24
BOX-Rack-F2-L1-P2,SKU-1002,Tablet Device,23,each,Electronics,1.2,2026-02-15
BOX-Rack-F2-L1-P2,SKU-2010,Table Lamp,53,each,Home Goods,5.5,2025-12-26
BOX-Rack-F2-L1-P3,SKU-1002,Tablet Device,24,each,Electronics,1.2,2025-12-29
BOX-Rack-F2-L2-P1,SKU-1010,Power Bank,74,each,Electronics,0.9,2026-01-25
BOX-Rack-F2-L2-P2,SKU-2007,Cookware Set,24,set,Home Goods,15,2026-02-03
BOX-Rack-F2-L2-P2,SKU-2001,Coffee Maker,30,each,Home Goods,8.5,2026-01-30
BOX-Rack-F2-L2-P3,SKU-1004,Wireless Mouse,32,each,Electronics,0.3,2026-01-04
BOX-Rack-F2-L3-P1,SKU-1007,USB Cable Pack,78,pack,Electronics,0.2,2026-01-07
BOX-Rack-F2-L3-P2,SKU-1005,Keyboard,74,each,Electronics,1.8,2026-01-17
BOX-Rack-F2-L3-P2,SKU-1001,Laptop Computer,18,each,Electronics,5.5,2026-01-04
BOX-Rack-F2-L3-P3,SKU-2003,Toaster,25,each,Home Goods,4.5,2026-02-01
BOX-Rack-F2-L3-P3,SKU-2002,Blender,29,each,Home Goods,6.2,2026-01-24
BOX-Rack-F3-L1-P1,SKU-1001,Laptop Computer,15,each,Electronics,5.5,2026-02-04
BOX-Rack-F3-L1-P2,SKU-1005,Keyboard,68,each,Electronics,1.8,2026-01-20
BOX-Rack-F3-L1-P3,SKU-1002,Tablet Device,21,each,Electronics,1.2,2026-01-20
BOX-Rack-F3-L1-P3,SKU-2008,Dinner Plates 12pk,49,pack,Home Goods,8,2025-12-29
BOX-Rack-F3-L2-P1,SKU-1010,Power Bank,111,each,Electronics,0.9,2026-01-18
BOX-Rack-F3-L2-P2,SKU-1001,Laptop Computer,21,each,Electronics,5.5,2026-02-19
BOX-Rack-F3-L2-P2,SKU-1010,Power Bank,56,each,Electronics,0.9,2025-12-29
BOX-Rack-F3-L2-P3,SKU-1001,Laptop Computer,10,each,Electronics,5.5,2026-01-25
BOX-Rack-F3-L2-P3,SKU-1004,Wireless Mouse,37,each,Electronics,0.3,2026-01-16
BOX-Rack-F3-L3-P1,SKU-1008,Headphones,75,each,Electronics,0.6,2025-12-24
BOX-Rack-F3-L3-P1,SKU-1002,Tablet Device,32,each,Electronics,1.2,2026-02-04
BOX-Rack-F3-L3-P2,SKU-2009,Wall Clock,22,each,Home Goods,2.5,2026-02-19
BOX-Rack-F3-L3-P2,SKU-1008,Headphones,75,each,Electronics,0.6,2026-01-08
BOX-Rack-F3-L3-P3,SKU-2002,Blender,12,each,Home Goods,6.2,2026-02-13
BOX-Rack-F3-L3-P3,SKU-1005,Keyboard,26,each,Electronics,1.8,2026-02-09
BOX-Rack-F4-L1-P1,SKU-2010,Table Lamp,54,each,Home Goods,5.5,2026-01-19
BOX-Rack-F4-L1-P2,SKU-1002,Tablet Device,22,each,Electronics,1.2,2026-02-13
BOX-Rack-F4-L1-P2,SKU-2006,Kitchen Knife Set,23,set,Home Goods,4.8,2026-01-26
BOX-Rack-F4-L1-P3,SKU-2004,Bedding Set Queen,6,set,Home Goods,7,2025-12-30
BOX-Rack-F4-L1-P3,SKU-1003,Smartphone,21,each,Electronics,0.4,2026-01-24
BOX-Rack-F4-L2-P1,SKU-2009,Wall Clock,48,each,Home Goods,2.5,2026-01-22
BOX-Rack-F4-L2-P1,SKU-1004,Wireless Mouse,83,each,Electronics,0.3,2026-01-28
BOX-Rack-F4-L2-P2,SKU-1008,Headphones,46,each,Electronics,0.6,2026-02-19
BOX-Rack-F4-L2-P2,SKU-2008,Dinner Plates 12pk,45,pack,Home Goods,8,2026-02-07
BOX-Rack-F4-L2-P3,SKU-1006,Monitor 24inch,10,each,Electronics,12,2026-02-05
BOX-Rack-F4-L3-P1,SKU-1008,Headphones,48,each,Electronics,0.6,2026-02-11
BOX-Rack-F4-L3-P2,SKU-2009,Wall Clock,40,each,Home Goods,2.5,2025-12-23
BOX-Rack-F4-L3-P2,SKU-2006,Kitchen Knife Set,27,set,Home Goods,4.8,2026-01-26
BOX-Rack-F4-L3-P3,SKU-1007,USB Cable Pack,132,pack,Electronics,0.2,2026-01-04
BOX-Rack-F5-L1-P1,SKU-1008,Headphones,46,each,Electronics,0.6,2026-02-03
BOX-Rack-F5-L1-P1,SKU-2001,Coffee Maker,14,each,Home Goods,8.5,2026-01-23
BOX-Rack-F5-L1-P2,SKU-1007,USB Cable Pack,112,pack,Electronics,0.2,2025-12-26
BOX-Rack-F5-L1-P3,SKU-2007,Cookware Set,20,set,Home Goods,15,2025-12-26
BOX-Rack-F5-L2-P1,SKU-2001,Coffee Maker,29,each,Home Goods,8.5,2026-02-06
BOX-Rack-F5-L2-P2,SKU-1003,Smartphone,41,each,Electronics,0.4,2026-02-19
BOX-Rack-F5-L2-P2,SKU-1009,Webcam HD,26,each,Electronics,0.8,2026-01-10
BOX-Rack-F5-L2-P3,SKU-1002,Tablet Device,38,each,Electronics,1.2,2026-01-05
BOX-Rack-F5-L3-P1,SKU-1001,Laptop Computer,9,each,Electronics,5.5,2026-02-12
BOX-Rack-F5-L3-P2,SKU-2005,Throw Pillows 4pk,34,pack,Home Goods,3.2,2026-01-07
BOX-Rack-F5-L3-P2,SKU-2008,Dinner Plates 12pk,34,pack,Home Goods,8,2025-12-24
BOX-Rack-F5-L3-P3,SKU-1004,Wireless Mouse,63,each,Electronics,0.3,2026-01-08
BOX-Rack-F5-L3-P3,SKU-2007,Cookware Set,8,set,Home Goods,15,2026-02-04
BOX-Rack-F6-L1-P1,SKU-2001,Coffee Maker,23,each,Home Goods,8.5,2025-12-25
BOX-Rack-F6-L1-P1,SKU-1007,USB Cable Pack,127,pack,Electronics,0.2,2026-01-21
BOX-Rack-F6-L1-P2,SKU-2008,Dinner Plates 12pk,18,pack,Home Goods,8,2026-02-15
BOX-Rack-F6-L1-P2,SKU-1007,USB Cable Pack,132,pack,Electronics,0.2,2026-01-08
BOX-Rack-F6-L1-P3,SKU-1009,Webcam HD,33,each,Electronics,0.8,2026-01-20
BOX-Rack-F6-L1-P3,SKU-1006,Monitor 24inch,16,each,Electronics,12,2026-02-04
BOX-Rack-F6-L2-P1,SKU-1009,Webcam HD,44,each,Electronics,0.8,2026-02-13
BOX-Rack-F6-L2-P1,SKU-2002,Blender,39,each,Home Goods,6.2,2026-01-08
BOX-Rack-F6-L2-P2,SKU-1007,USB Cable Pack,141,pack,Electronics,0.2,2026-01-14
BOX-Rack-F6-L2-P3,SKU-1002,Tablet Device,35,each,Electronics,1.2,2026-02-06
BOX-Rack-F6-L3-P1,SKU-2008,Dinner Plates 12pk,25,pack,Home Goods,8,2025-12-22
BOX-Rack-F6-L3-P2,SKU-1001,Laptop Computer,23,each,Electronics,5.5,2026-01-30
BOX-Rack-F6-L3-P3,SKU-1004,Wireless Mouse,62,each,Electronics,0.3,2025-12-22
BOX-Rack-G1-L1-P1,SKU-1008,Headphones,31,each,Electronics,0.6,2026-02-12
BOX-Rack-G1-L1-P1,SKU-1005,Keyboard,24,each,Electronics,1.8,2026-02-16
BOX-Rack-G1-L1-P2,SKU-1005,Keyboard,47,each,Electronics,1.8,2025-12-31
BOX-Rack-G1-L1-P3,SKU-2004,Bedding Set Queen,10,set,Home Goods,7,2026-01-12
BOX-Rack-G1-L1-P3,SKU-1001,Laptop Computer,13,each,Electronics,5.5,2026-01-30
BOX-Rack-G1-L2-P1,SKU-1008,Headphones,30,each,Electronics,0.6,2026-01-12
BOX-Rack-G1-L2-P2,SKU-2005,Throw Pillows 4pk,27,pack,Home Goods,3.2,2026-01-26
BOX-Rack-G1-L2-P2,SKU-1009,Webcam HD,15,each,Electronics,0.8,2026-02-04
BOX-Rack-G1-L2-P3,SKU-1003,Smartphone,43,each,Electronics,0.4,2025-12-27
BOX-Rack-G1-L3-P1,SKU-2002,Blender,34,each,Home Goods,6.2,2026-01-24
BOX-Rack-G1-L3-P2,SKU-2009,Wall Clock,63,each,Home Goods,2.5,2026-01-30
BOX-Rack-G1-L3-P3,SKU-2003,Toaster,41,each,Home Goods,4.5,2026-01-18
BOX-Rack-G2-L1-P1,SKU-2006,Kitchen Knife Set,25,set,Home Goods,4.8,2026-02-10
BOX-Rack-G2-L1-P1,SKU-2001,Coffee Maker,26,each,Home Goods,8.5,2026-02-18
BOX-Rack-G2-L1-P2,SKU-1004,Wireless Mouse,83,each,Electronics,0.3,2026-01-04
BOX-Rack-G2-L1-P3,SKU-1004,Wireless Mouse,60,each,Electronics,0.3,2026-01-25
BOX-Rack-G2-L1-P3,SKU-1002,Tablet Device,15,each,Electronics,1.2,2026-01-11
BOX-Rack-G2-L2-P1,SKU-2001,Coffee Maker,22,each,Home Goods,8.5,2025-12-22
BOX-Rack-G2-L2-P2,SKU-1003,Smartphone,49,each,Electronics,0.4,2026-01-24
BOX-Rack-G2-L2-P2,SKU-1004,Wireless Mouse,56,each,Electronics,0.3,2025-12-28
BOX-Rack-G2-L2-P3,SKU-1005,Keyboard,28,each,Electronics,1.8,2026-01-06
BOX-Rack-G2-L2-P3,SKU-2005,Throw Pillows 4pk,35,pack,Home Goods,3.2,2026-02-09
BOX-Rack-G2-L3-P1,SKU-1001,Laptop Computer,13,each,Electronics,5.5,2026-01-09
BOX-Rack-G2-L3-P2,SKU-2006,Kitchen Knife Set,24,set,Home Goods,4.8,2026-02-13
BOX-Rack-G2-L3-P2,SKU-1006,Monitor 24inch,23,each,Electronics,12,2026-01-28
BOX-Rack-G2-L3-P3,SKU-1010,Power Bank,58,each,Electronics,0.9,2026-01-07
BOX-Rack-G3-L1-P1,SKU-1005,Keyboard,58,each,Electronics,1.8,2026-01-11
BOX-Rack-G3-L1-P1,SKU-2008,Dinner Plates 12pk,26,pack,Home Goods,8,2026-01-25
BOX-Rack-G3-L1-P2,SKU-1005,Keyboard,60,each,Electronics,1.8,2026-01-03
BOX-Rack-G3-L1-P2,SKU-1003,Smartphone,43,each,Electronics,0.4,2026-02-17
BOX-Rack-G3-L1-P3,SKU-1001,Laptop Computer,21,each,Electronics,5.5,2026-01-29
BOX-Rack-G3-L1-P3,SKU-1009,Webcam HD,40,each,Electronics,0.8,2026-02-13
BOX-Rack-G3-L2-P1,SKU-1006,Monitor 24inch,24,each,Electronics,12,2026-02-07
BOX-Rack-G3-L2-P2,SKU-1010,Power Bank,54,each,Electronics,0.9,2026-02-08
BOX-Rack-G3-L2-P3,SKU-1008,Headphones,44,each,Electronics,0.6,2026-01-15
BOX-Rack-G3-L3-P1,SKU-2004,Bedding Set Queen,13,set,Home Goods,7,2026-02-14
BOX-Rack-G3-L3-P2,SKU-2003,Toaster,32,each,Home Goods,4.5,2026-01-04
BOX-Rack-G3-L3-P2,SKU-2002,Blender,21,each,Home Goods,6.2,2026-01-29
BOX-Rack-G3-L3-P3,SKU-2004,Bedding Set Queen,7,set,Home Goods,7,2026-02-04
BOX-Rack-G4-L1-P1,SKU-1006,Monitor 24inch,25,each,Electronics,12,2026-02-10
